,summary,new time,Trip ID,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed
772,Drizzle,2014-10-15,1,0.0053,0.56,52.8,52.8,3.13
773,Drizzle,2014-10-18,1,0.0068,0.6,46.44,44.46,4.38
774,Drizzle,2014-11-22,2,0.00585,0.685,36.375,32.525,4.655
775,Drizzle,2014-11-24,2,0.00645,0.72,48.18000000000001,48.18000000000001,1.6600000000000001
776,Drizzle,2014-12-08,2,0.0108,0.77,34.63,30.765,4.375
777,Drizzle,2014-12-22,1,0.0069,0.81,36.02,32.07,4.68
778,Drizzle,2015-01-04,1,0.0072,0.73,34.22,34.22,2.09
779,Drizzle,2015-02-07,1,0.0117,0.54,40.35,37.32,4.46
780,Drizzle,2015-04-09,1,0.0111,0.62,42.75,41.23,3.23
781,Drizzle,2015-04-13,1,0.0038,0.76,57.8,57.8,5.4
782,Drizzle,2015-04-16,1,0.0129,0.6,45.45,44.4,3.13
783,Drizzle,2015-04-25,2,0.0077,0.45,43.63,39.790000000000006,6.505
784,Drizzle,2015-05-05,1,0.0061,0.46,54.2,54.2,0.8
785,Drizzle,2015-05-10,2,0.0068,0.605,47.135,45.86,3.66
786,Drizzle,2015-05-11,1,0.006,0.73,66.11,66.61,4.55
787,Drizzle,2015-05-15,1,0.005,0.41,58.53,58.53,4.45
788,Drizzle,2015-05-30,1,0.0094,0.77,68.64,69.4,0.5
789,Drizzle,2015-05-31,1,0.0051,0.44,44.41,40.9,6.19
790,Drizzle,2015-06-12,7,0.007685714285714288,0.7185714285714286,64.82428571428571,65.44142857142857,1.1585714285714286
791,Drizzle,2015-06-13,2,0.0117,0.28,56.76,56.76,0.4
792,Drizzle,2015-06-14,1,0.0041,0.52,69.68,70.83,1.14
793,Drizzle,2015-06-17,1,0.0054,0.59,62.72,62.91,0.39
794,Drizzle,2015-06-18,1,0.0111,0.42,75.27,76.62,4.24
795,Drizzle,2015-06-25,1,0.0053,0.64,68.33,68.88,1.64
796,Drizzle,2015-06-29,1,0.0147,0.49,64.62,65.04,0.44
797,Drizzle,2015-07-07,1,0.0066,0.51,68.71,69.66,0.95
798,Drizzle,2015-07-16,1,0.0061,0.45,66.81,67.22,2.08
799,Drizzle,2015-08-03,1,0.0176,0.31,67.57,68.32,0.78
800,Drizzle,2015-08-23,1,0.0084,0.23,70.7,71.64,3.7
801,Drizzle,2015-09-12,1,0.0125,0.4,52.79,52.79,2.44
802,Drizzle,2015-09-19,1,0.008,0.68,58.67,58.67,7.1
803,Drizzle,2015-09-29,1,0.0123,0.57,59.76,59.76,5.85
804,Drizzle,2015-10-21,1,0.0077,0.73,57.75,57.75,1.83
805,Drizzle,2015-10-31,1,0.0056,0.58,46.28,44.45,4.15
806,Drizzle,2015-11-06,2,0.005549999999999999,0.65,64.69,65.03,6.99
807,Drizzle,2015-11-12,1,0.0053,0.42,43.42,37.7,10.45
808,Drizzle,2015-11-17,1,0.0145,0.49,55.82,55.82,8.3
809,Drizzle,2015-11-18,1,0.0111,0.63,60.24,60.24,8.99
810,Drizzle,2015-12-14,2,0.0078,0.635,57.315,57.315,9.045
811,Drizzle,2015-12-16,3,0.006566666666666666,0.44,43.38333333333333,38.93333333333333,8.036666666666667
812,Drizzle,2015-12-21,1,0.0089,0.71,49.98,47.52,6.23
813,Drizzle,2016-01-07,1,0.0053,0.41,40.15,38.39,3.12
814,Drizzle,2016-03-04,1,0.0048,0.51,36.39,36.39,1.34
815,Drizzle,2016-03-16,3,0.006966666666666667,0.5333333333333333,49.81666666666666,47.32,8.82
816,Drizzle,2016-03-24,4,0.008450000000000001,0.5425,38.96,37.544999999999995,3.06
817,Drizzle,2016-03-31,1,0.0047,0.6,59.52,59.52,6.76
818,Drizzle,2016-04-08,2,0.0083,0.76,37.68,35.370000000000005,4.33
819,Drizzle,2016-05-10,1,0.0042,0.52,52.96,52.96,5.08
820,Drizzle,2016-05-14,1,0.0057,0.65,44.25,41.28,5.27
821,Drizzle,2016-06-05,2,0.0089,0.585,64.79499999999999,65.19,1.08
822,Drizzle,2016-06-15,1,0.036000000000000004,0.23,72.59,73.54,3.08
823,Drizzle,2016-06-26,1,0.0158,0.33,75.93,77.09,2.72
824,Drizzle,2016-08-13,3,0.006633333333333334,0.4566666666666667,74.74333333333333,76.37,1.8266666666666669
825,Drizzle,2016-08-27,2,0.0066500000000000005,0.56,69.47,70.14500000000001,2.165
826,Drizzle,2016-08-30,1,0.0063,0.61,74.58,76.13,0.06
827,Drizzle,2016-09-17,1,0.0059,0.7,71.03,71.94,1.48
828,Drizzle,2016-09-21,1,0.006,0.63,71.62,72.43,1.33
829,Drizzle,2016-09-30,5,0.00736,0.618,61.16600000000001,61.306,4.938
830,Drizzle,2016-10-06,1,0.0111,0.5,61.97,62.05,0.29
831,Drizzle,2016-10-26,1,0.011000000000000001,0.76,46.16,42.24,7.66
832,Drizzle,2016-10-30,1,0.0139,0.28,54.84,54.84,4.67
833,Drizzle,2016-12-26,1,0.008,0.56,51.19,51.19,6.57
834,Drizzle,2017-01-03,1,0.0074,0.35,39.01,35.37,4.92
835,Drizzle,2017-01-20,1,0.0096,0.93,37.79,34.67,4.1
836,Drizzle,2017-01-25,1,0.0103,0.65,36.28,31.65,5.57
837,Drizzle,2017-01-31,1,0.0049,0.5,37.01,30.7,8.44
838,Drizzle,2017-02-24,1,0.0061,0.38,39.58,36.22,4.71
839,Drizzle,2017-02-28,1,0.009000000000000001,0.4,47.04,43.86,6.53
840,Drizzle,2017-03-01,1,0.0063,0.77,39.96,37.72,3.55
841,Drizzle,2017-03-26,2,0.0097,0.63,50.05,50.05,1.92
842,Drizzle,2017-03-30,1,0.0076,0.57,42.08,37.76,6.79
843,Drizzle,2017-04-30,1,0.0052,0.68,45.29,44.13,3.21
844,Drizzle,2017-05-02,1,0.0046,0.63,41.39,36.36,7.83
845,Drizzle,2017-05-21,1,0.0119,0.63,63.57,64.06,1.89
846,Flurries,2013-12-22,4,0.0028250000000000003,0.4125,32.692499999999995,29.770000000000003,3.6225
847,Flurries,2014-03-06,1,0.0039,0.43,29.05,29.05,0.75
848,Flurries,2014-03-12,1,0.0044,0.5,32.38,27.06,5.54
849,Flurries,2015-11-21,2,0.00415,0.395,33.905,27.564999999999998,9.245
850,Flurries,2015-12-02,2,0.00245,0.345,33.765,33.765,2.095
851,Flurries,2015-12-29,1,0.0053,0.49,32.91,26.85,6.63
852,Flurries,2016-03-03,1,0.0025,0.36,32.32,28.85,3.64
853,Foggy,2013-01-25,2,0.0,0.0,18.605,13.655000000000001,3.315
854,Foggy,2013-01-28,1,0.0,0.0,48.31,46.03,5.34
855,Foggy,2013-02-04,1,0.0,0.0,21.32,21.32,0.69
856,Foggy,2013-02-22,1,0.0,0.0,24.57,17.71,5.64
857,Foggy,2013-06-18,1,0.0,0.0,57.08,57.08,4.95
858,Foggy,2013-10-03,2,0.0,0.0,66.69999999999999,67.48,1.745
859,Foggy,2013-10-30,1,0.0,0.0,48.52,48.52,1.28
860,Foggy,2013-12-03,2,0.0,0.0,41.845,41.075,2.5549999999999997
861,Foggy,2013-12-04,1,0.0,0.0,47.96,46.17,4.47
862,Foggy,2013-12-11,2,0.0,0.0,16.275,16.275,1.38
863,Foggy,2013-12-14,5,0.00023999999999999998,0.014000000000000002,29.548000000000002,24.472,4.744
864,Foggy,2013-12-21,4,0.0,0.0,31.8475,31.8475,1.7200000000000002
865,Foggy,2013-12-22,1,0.0017,0.36,32.88,32.88,1.63
866,Foggy,2014-01-01,1,0.0,0.0,21.06,12.36,6.95
867,Foggy,2014-01-02,2,0.0,0.0,19.225,10.105,7.01
868,Foggy,2014-01-05,2,0.0,0.0,20.634999999999998,12.095,6.725
869,Foggy,2014-01-10,4,0.0,0.0,31.4425,29.5425,3.435
870,Foggy,2014-01-18,1,0.0,0.0,18.96,12.2,4.62
871,Foggy,2014-02-01,8,0.0,0.0,27.496250000000003,25.652500000000003,2.75
872,Foggy,2014-02-05,5,0.0,0.0,23.719999999999995,14.25,8.75
873,Foggy,2014-02-17,1,0.0,0.0,23.23,15.44,6.39
874,Foggy,2014-03-05,2,0.0,0.0,19.56,12.125,5.305
875,Foggy,2014-03-12,1,0.0002,0.05,28.47,23.96,4.04
876,Foggy,2014-03-21,1,0.0,0.0,33.14,33.14,2.28
877,Foggy,2014-04-04,6,0.0,0.0,39.45,37.43666666666667,3.5100000000000002
878,Foggy,2014-06-19,1,0.0,0.0,59.07,59.23,2.77
879,Foggy,2014-06-21,7,0.0,0.0,61.99000000000001,62.36428571428571,1.2957142857142858
880,Foggy,2014-06-25,6,0.0,0.0,62.620000000000005,63.043333333333344,1.5983333333333334
881,Foggy,2014-06-27,4,0.0,0.0,60.1275,60.199999999999996,1.4125
882,Foggy,2014-12-05,2,0.0,0.0,34.68,34.68,2.045
883,Foggy,2014-12-15,3,0.0,0.0,45.57666666666666,43.40333333333333,4.473333333333334
884,Foggy,2014-12-16,1,0.0014,0.3,43.35,43.35,0.61
885,Foggy,2015-01-04,1,0.0,0.0,25.22,18.38,5.75
886,Foggy,2015-01-25,2,0.0008500000000000001,0.16499999999999998,31.255,24.435000000000002,7.234999999999999
887,Foggy,2015-02-01,3,3.3333333333333335e-05,0.006666666666666667,31.486666666666665,27.646666666666665,3.9166666666666665
888,Foggy,2015-02-02,2,0.0,0.0,16.130000000000003,5.695,7.965
889,Foggy,2015-02-04,1,0.0,0.0,20.47,13.13,5.37
890,Foggy,2015-02-08,2,0.0,0.0,36.760000000000005,32.885000000000005,4.734999999999999
891,Foggy,2015-02-26,5,0.0,0.0,18.006,10.15,5.448
892,Foggy,2015-03-01,1,0.0,0.0,22.94,22.94,1.82
893,Foggy,2015-03-03,2,0.0,0.0,27.525,21.75,5.13
894,Foggy,2015-03-10,5,0.0,0.0,38.785999999999994,38.342,1.8619999999999997
895,Foggy,2015-03-11,2,0.0,0.0,38.805,38.805,1.1
896,Foggy,2015-03-23,4,0.0,0.0,29.199999999999996,23.6225,5.175
897,Foggy,2015-03-27,1,0.0,0.0,27.59,18.42,9.73
898,Foggy,2015-04-07,1,0.0,0.0,39.94,35.64,6.06
899,Foggy,2015-04-08,6,0.0001833333333333333,0.03333333333333333,44.97833333333333,44.97833333333333,1.9383333333333335
900,Foggy,2015-05-05,1,0.0003,0.03,51.81,51.81,2.65
901,Foggy,2015-05-06,5,0.0,0.0,51.30400000000001,51.30800000000001,1.294
902,Foggy,2015-05-10,1,0.0027,0.47,46.49,44.84,3.96
903,Foggy,2015-05-11,1,0.0,0.0,48.0,48.0,0.64
904,Foggy,2015-06-13,1,0.0066,0.21,57.47,57.47,0.33
905,Foggy,2015-06-17,1,0.0,0.0,57.3,57.3,1.18
906,Foggy,2015-06-18,3,0.0,0.0,67.99666666666666,68.88,0.93
907,Foggy,2015-06-26,1,0.0,0.0,61.23,61.46,2.41
908,Foggy,2015-07-05,2,0.0,0.0,64.15,64.22,0.095
909,Foggy,2015-07-09,1,0.0,0.0,59.09,59.15,2.78
910,Foggy,2015-08-30,1,0.0,0.0,64.52,65.17,0.84
911,Foggy,2015-08-31,1,0.0,0.0,63.78,64.18,0.08
912,Foggy,2015-12-02,2,0.0016,0.235,32.225,29.049999999999997,3.3899999999999997
913,Foggy,2015-12-05,2,0.0,0.0,32.115,30.495,3.02
914,Foggy,2015-12-07,1,0.0,0.0,33.08,33.08,1.68
915,Foggy,2015-12-12,1,0.0,0.0,51.11,51.11,0.28
916,Foggy,2015-12-22,1,0.0003,0.09,42.28,42.28,1.24
917,Foggy,2015-12-23,1,0.0,0.0,51.92,51.92,5.04
918,Foggy,2015-12-28,1,0.0002,0.06,31.78,23.47,9.95
919,Foggy,2016-01-09,3,9.999999999999999e-05,0.02666666666666667,38.776666666666664,37.26333333333333,2.7633333333333336
920,Foggy,2016-01-20,1,0.0,0.0,15.75,15.75,0.79
921,Foggy,2016-01-22,2,0.0,0.0,26.77,24.39,3.305
922,Foggy,2016-02-03,2,0.0001,0.03,37.489999999999995,37.489999999999995,1.4849999999999999
923,Foggy,2016-02-24,3,0.0,0.0,34.06,25.69333333333333,11.256666666666668
924,Foggy,2016-03-03,1,0.0,0.0,29.03,25.67,3.2
925,Foggy,2016-05-11,3,0.0,0.0,54.04666666666666,54.04666666666666,0.7866666666666666
926,Foggy,2016-11-15,1,0.0,0.0,41.61,41.61,0.48
927,Foggy,2017-01-03,1,0.0,0.0,38.99,38.99,1.5
928,Foggy,2017-02-07,1,0.0008,0.17,42.69,42.69,0.93
929,Foggy,2017-03-01,1,0.0,0.0,40.23,37.05,4.61
930,Heavy Rain,2013-04-18,2,0.27555,0.97,50.63,50.63,1.86
931,Heavy Rain,2016-08-20,1,0.2432,0.93,72.08,73.42,3.02
932,Humid,2013-07-10,2,0.0,0.0,77.64500000000001,79.32499999999999,1.94
933,Humid,2013-07-15,2,0.0,0.0,80.845,84.825,0.37
934,Humid,2013-07-17,3,0.0,0.0,82.32,87.58333333333333,1.5966666666666667
935,Humid,2013-07-18,7,0.0,0.0,81.6942857142857,86.0957142857143,1.1742857142857142
936,Humid,2013-07-19,4,0.0,0.0,86.7825,93.3,5.92
937,Humid,2013-08-30,3,0.0,0.0,87.76666666666667,95.41000000000001,3.93
938,Humid,2013-09-09,1,0.0,0.0,88.69,96.65,4.04
939,Humid,2014-09-05,6,0.0,0.0,78.87333333333335,81.77166666666668,4.45
940,Humid,2015-07-17,3,0.0,0.0,82.53666666666668,89.27,3.5866666666666664
941,Humid,2015-07-19,1,0.0,0.0,77.07,78.46,2.03
942,Humid,2015-09-01,1,0.0,0.0,77.64,79.06,1.92
943,Humid,2016-07-21,1,0.0,0.0,74.52,76.03,1.22
944,Humid,2016-09-06,1,0.0,0.0,78.21,79.63,3.46
945,Humid,2016-09-07,4,0.0,0.0,79.19749999999999,82.515,2.38
946,Humid and Mostly Cloudy,2013-07-09,1,0.0,0.0,84.71,92.77,4.37
947,Humid and Mostly Cloudy,2014-08-22,1,0.0,0.0,73.96,75.53,0.55
948,Humid and Mostly Cloudy,2014-08-23,2,0.0,0.0,74.515,76.11500000000001,0.055
949,Humid and Mostly Cloudy,2014-08-24,4,0.0,0.0,80.855,85.215,2.2375
950,Humid and Mostly Cloudy,2014-08-25,4,0.0,0.0,78.9625,82.7325,1.3225
951,Humid and Mostly Cloudy,2015-06-22,1,0.0,0.0,76.54,77.94,2.72
952,Humid and Mostly Cloudy,2015-07-18,2,0.0,0.0,83.2,90.015,1.865
953,Humid and Mostly Cloudy,2015-07-25,1,0.0,0.0,87.53,95.55,2.56
954,Humid and Mostly Cloudy,2015-07-29,2,0.0,0.0,79.065,81.825,3.15
955,Humid and Mostly Cloudy,2016-06-15,1,0.0,0.0,86.43,92.86,3.74
956,Humid and Mostly Cloudy,2016-07-12,1,0.0,0.0,80.26,84.37,5.2
957,Humid and Mostly Cloudy,2016-07-21,1,0.0,0.0,87.47,99.75,3.48
958,Humid and Mostly Cloudy,2016-07-23,7,0.0,0.0,81.69714285714288,88.24142857142859,0.5228571428571428
959,Humid and Mostly Cloudy,2016-08-13,1,0.0,0.0,76.52,78.11,7.79
960,Humid and Mostly Cloudy,2016-08-30,1,0.0014,0.18,75.93,77.47,0.1
961,Humid and Mostly Cloudy,2016-09-07,2,0.0,0.0,80.555,85.535,3.6950000000000003
962,Humid and Overcast,2014-08-22,1,0.0,0.0,77.74,79.39,1.38
963,Humid and Overcast,2016-08-12,2,0.0009,0.03,78.735,81.94,1.3250000000000002
964,Humid and Overcast,2016-08-13,2,0.0015,0.2,74.655,76.285,2.15
965,Humid and Partly Cloudy,2013-07-09,1,0.0,0.0,75.73,77.16,0.78
966,Humid and Partly Cloudy,2013-07-10,3,0.0,0.0,79.36000000000001,82.53333333333332,2.7866666666666666
967,Humid and Partly Cloudy,2013-07-15,2,0.0,0.0,87.095,94.83500000000001,0.585
968,Humid and Partly Cloudy,2013-07-16,1,0.0,0.0,77.95,79.38,1.58
969,Humid and Partly Cloudy,2013-08-27,1,0.0,0.0,90.08,97.6,4.24
970,Humid and Partly Cloudy,2014-08-25,2,0.0,0.0,77.755,80.035,1.865
971,Humid and Partly Cloudy,2015-07-19,2,0.0,0.0,77.94,79.4,2.05
972,Humid and Partly Cloudy,2015-09-01,1,0.0,0.0,86.07,93.81,4.96
973,Humid and Partly Cloudy,2016-07-12,1,0.0,0.0,87.09,94.22,5.13
974,Humid and Partly Cloudy,2016-07-21,1,0.0,0.0,85.69,96.24,4.1
975,Humid and Partly Cloudy,2016-07-24,2,0.0,0.0,81.375,87.74000000000001,5.24
976,Humid and Partly Cloudy,2016-08-18,2,0.0,0.0,83.1,88.475,3.45
977,Humid and Partly Cloudy,2016-08-28,1,0.0,0.0,78.72,81.72,2.31
978,Humid and Partly Cloudy,2016-08-29,2,0.0,0.0,81.44,86.12,2.06
979,Light Rain,2013-01-28,1,0.0199,0.6,38.61,33.8,6.45
980,Light Rain,2013-01-29,1,0.0129,0.86,42.49,42.49,1.82
981,Light Rain,2013-01-30,2,0.03745,0.88,38.31,36.455,3.165
982,Light Rain,2013-03-09,1,0.0116,0.87,34.75,30.92,4.34
983,Light Rain,2013-03-11,2,0.0157,0.83,43.925,42.94,3.23
984,Light Rain,2013-04-08,2,0.01745,0.88,57.230000000000004,57.230000000000004,9.765
985,Light Rain,2013-04-10,1,0.031,0.72,39.84,36.79,4.38
986,Light Rain,2013-04-11,3,0.0177,0.7766666666666667,40.593333333333334,36.303333333333335,6.326666666666667
987,Light Rain,2013-04-17,1,0.0201,0.65,43.55,40.2,5.66
988,Light Rain,2013-04-24,1,0.0161,0.89,38.24,34.3,5.13
989,Light Rain,2013-05-10,1,0.0152,0.71,45.49,43.83,3.79
990,Light Rain,2013-05-22,2,0.0132,0.76,66.295,67.005,0.855
991,Light Rain,2013-06-06,2,0.018799999999999997,0.7849999999999999,56.605000000000004,56.605000000000004,2.255
992,Light Rain,2013-06-15,1,0.0148,0.8,69.99,70.63,3.89
993,Light Rain,2013-06-26,2,0.0461,0.585,68.845,69.65,2.4850000000000003
994,Light Rain,2013-08-02,2,0.02765,0.725,64.115,64.4,0.72
995,Light Rain,2013-08-22,1,0.0515,0.84,70.86,71.81,3.58
996,Light Rain,2013-09-15,6,0.043800000000000006,0.8666666666666666,58.02333333333333,58.02333333333333,0.4016666666666666
997,Light Rain,2013-09-19,2,0.0192,0.575,69.36500000000001,70.32,2.235
998,Light Rain,2013-10-17,3,0.029266666666666663,0.9233333333333333,48.93333333333334,48.64333333333334,2.4133333333333336
999,Light Rain,2013-10-31,3,0.02426666666666667,0.9433333333333334,62.029999999999994,62.39666666666667,3.5533333333333332
1000,Light Rain,2013-11-06,2,0.031849999999999996,0.94,53.96,53.96,6.585
1001,Light Rain,2013-12-20,3,0.0126,0.8933333333333334,35.53333333333333,33.24333333333333,3.1466666666666665
1002,Light Rain,2013-12-22,1,0.0121,0.89,33.23,26.55,7.67
1003,Light Rain,2014-01-11,2,0.02105,0.8700000000000001,39.125,36.31,4.0
1004,Light Rain,2014-02-20,2,0.020950000000000003,0.735,36.715,34.955,3.4400000000000004
1005,Light Rain,2014-03-19,1,0.0449,1.0,44.44,44.44,3.0
1006,Light Rain,2014-04-03,2,0.030449999999999998,0.6950000000000001,38.62,34.025,6.27
1007,Light Rain,2014-04-14,3,0.01983333333333333,0.7799999999999999,51.73,50.13333333333333,7.09
1008,Light Rain,2014-04-25,1,0.0198,0.79,50.37,50.37,0.63
1009,Light Rain,2014-04-28,1,0.0227,0.76,46.91,42.46,9.32
1010,Light Rain,2014-05-13,1,0.032,0.91,65.55,66.22,4.41
1011,Light Rain,2014-05-15,3,0.0329,0.96,43.38333333333333,38.88666666666666,7.68
1012,Light Rain,2014-05-16,4,0.014375,0.8875000000000001,39.1175,36.1475,4.1674999999999995
1013,Light Rain,2014-05-28,1,0.0244,0.43,60.38,60.66,0.86
1014,Light Rain,2014-06-02,1,0.0331,0.78,74.21,75.04,8.38
1015,Light Rain,2014-06-04,2,0.017750000000000002,0.8,61.66,61.66,3.115
1016,Light Rain,2014-06-08,1,0.0501,1.0,62.91,63.09,5.27
1017,Light Rain,2014-06-11,1,0.0222,0.8,58.43,58.43,0.6
1018,Light Rain,2014-06-29,1,0.0369,0.87,70.27,71.13,3.72
1019,Light Rain,2014-06-30,1,0.0205,0.75,71.94,73.16,4.59
1020,Light Rain,2014-07-03,1,0.0178,0.84,55.9,55.9,0.83
1021,Light Rain,2014-07-13,1,0.040999999999999995,0.67,70.73,71.87,2.05
1022,Light Rain,2014-07-14,2,0.0257,0.575,70.565,70.9,0.375
1023,Light Rain,2014-08-12,1,0.024,0.46,66.39,66.95,3.52
1024,Light Rain,2014-09-04,3,0.034466666666666666,0.9533333333333333,71.20333333333333,72.23,4.096666666666667
1025,Light Rain,2014-09-10,2,0.03575,0.87,67.905,68.555,4.045
1026,Light Rain,2014-09-21,1,0.028999999999999998,0.75,66.61,67.17,4.52
1027,Light Rain,2014-10-03,4,0.0297,0.8875,55.835,55.835,4.7725
1028,Light Rain,2014-11-22,1,0.019,0.88,35.31,30.41,5.68
1029,Light Rain,2014-11-24,2,0.0268,0.97,45.34,41.845,6.5
1030,Light Rain,2014-12-08,1,0.0365,0.97,34.85,30.77,4.62
1031,Light Rain,2014-12-23,1,0.0528,1.0,41.84,38.87,4.7
1032,Light Rain,2015-02-07,2,0.0232,0.75,42.21,39.370000000000005,4.609999999999999
1033,Light Rain,2015-03-25,4,0.02555,0.7825,38.8025,37.7575,2.7375
1034,Light Rain,2015-04-02,2,0.030449999999999998,0.635,52.18,52.18,4.75
1035,Light Rain,2015-04-09,3,0.03056666666666667,0.7433333333333335,50.88,50.88,2.1533333333333333
1036,Light Rain,2015-04-13,1,0.0307,0.83,58.18,58.18,5.4
1037,Light Rain,2015-04-16,2,0.0162,0.62,45.785,44.64,3.2699999999999996
1038,Light Rain,2015-04-25,3,0.017833333333333336,0.73,43.55666666666667,39.870000000000005,6.233333333333334
1039,Light Rain,2015-05-05,2,0.02085,0.835,52.53,52.53,1.4049999999999998
1040,Light Rain,2015-05-09,1,0.063,0.81,63.57,64.08,0.31
1041,Light Rain,2015-05-11,2,0.014,0.87,64.88499999999999,65.39500000000001,4.449999999999999
1042,Light Rain,2015-05-25,1,0.0243,0.89,71.76,72.47,6.34
1043,Light Rain,2015-05-29,2,0.05445,0.775,76.1,77.03999999999999,3.77
1044,Light Rain,2015-06-07,2,0.0196,0.63,68.965,69.83,5.675
1045,Light Rain,2015-06-12,2,0.01995,0.785,61.51,61.805,0.8699999999999999
1046,Light Rain,2015-06-17,2,0.0365,0.9,58.224999999999994,58.224999999999994,0.77
1047,Light Rain,2015-06-29,2,0.01525,0.625,64.9,65.47,0.47
1048,Light Rain,2015-08-18,3,0.03253333333333333,0.8533333333333334,68.53,69.50666666666667,1.3933333333333333
1049,Light Rain,2015-08-29,1,0.0314,0.93,64.45,64.9,1.48
1050,Light Rain,2015-09-12,1,0.0262,0.41,55.47,55.47,2.92
1051,Light Rain,2015-09-18,1,0.0567,0.63,71.53,72.22,1.47
1052,Light Rain,2015-09-29,1,0.0278,0.55,60.37,60.37,7.75
1053,Light Rain,2015-10-24,2,0.03075,0.895,65.015,65.4,5.66
1054,Light Rain,2015-10-28,1,0.0123,0.89,56.12,56.12,4.73
1055,Light Rain,2015-11-06,1,0.052000000000000005,0.68,56.11,56.11,8.01
1056,Light Rain,2015-11-17,1,0.0266,0.67,55.7,55.7,7.94
1057,Light Rain,2015-11-18,5,0.01652,0.8580000000000002,58.69,58.69,8.251999999999999
1058,Light Rain,2015-11-26,6,0.03088333333333333,0.9433333333333334,49.64166666666667,47.153333333333336,6.215
1059,Light Rain,2015-12-14,2,0.0145,0.8049999999999999,51.685,50.505,6.035
1060,Light Rain,2015-12-16,3,0.0174,0.8066666666666666,43.95333333333334,40.25666666666667,6.373333333333334
1061,Light Rain,2015-12-21,1,0.0173,0.94,43.36,39.66,6.16
1062,Light Rain,2015-12-27,1,0.0177,0.82,38.48,32.48,8.49
1063,Light Rain,2016-01-08,1,0.0147,0.89,40.54,40.54,2.95
1064,Light Rain,2016-02-02,1,0.0329,0.98,37.23,31.21,8.02
1065,Light Rain,2016-03-13,1,0.0228,1.0,46.8,44.43,5.06
1066,Light Rain,2016-03-16,1,0.0154,0.71,54.95,54.95,3.4
1067,Light Rain,2016-03-24,1,0.0262,0.66,39.3,39.3,1.82
1068,Light Rain,2016-03-31,2,0.03135,0.755,62.045,62.045,6.380000000000001
1069,Light Rain,2016-04-06,7,0.0293,0.9442857142857142,47.15285714285714,44.43714285714286,6.102857142857142
1070,Light Rain,2016-04-30,1,0.0183,0.92,46.34,43.53,5.63
1071,Light Rain,2016-05-10,3,0.038733333333333335,0.9033333333333333,53.35333333333333,53.35333333333333,5.306666666666667
1072,Light Rain,2016-06-01,1,0.0461,0.92,64.17,64.63,0.15
1073,Light Rain,2016-06-15,1,0.0326,0.94,68.23,69.17,1.71
1074,Light Rain,2016-08-12,2,0.02025,0.605,78.725,82.17,1.4649999999999999
1075,Light Rain,2016-08-18,2,0.06345,0.54,71.99000000000001,73.23,0.835
1076,Light Rain,2016-08-20,1,0.023,0.49,73.26,74.59,4.0
1077,Light Rain,2016-09-17,1,0.0102,0.92,69.98,70.9,2.2
1078,Light Rain,2016-09-21,1,0.046,0.62,67.91,68.46,2.79
1079,Light Rain,2016-10-06,1,0.0511,1.0,66.2,66.95,2.22
1080,Light Rain,2016-10-26,2,0.03565,0.9299999999999999,47.515,46.525000000000006,3.365
1081,Light Rain,2016-11-23,1,0.0329,1.0,38.32,33.68,6.12
1082,Light Rain,2016-11-28,2,0.0438,0.8999999999999999,42.055,37.65,6.9399999999999995
1083,Light Rain,2017-01-10,1,0.036000000000000004,0.98,42.81,36.43,11.83
1084,Light Rain,2017-01-20,2,0.01555,0.925,37.97,35.09,3.885
1085,Light Rain,2017-02-24,1,0.0171,0.95,39.97,37.06,4.25
1086,Light Rain,2017-03-25,4,0.024375,0.8775,40.88,36.94,5.87
1087,Light Rain,2017-03-26,1,0.0375,1.0,48.38,48.38,1.89
1088,Light Rain,2017-04-05,2,0.051500000000000004,0.99,42.03,37.94,6.390000000000001
1089,Light Rain,2017-04-13,2,0.02525,0.915,43.915000000000006,42.665000000000006,3.79
1090,Light Rain,2017-04-27,1,0.0157,0.99,59.44,59.44,6.68
1091,Light Rain,2017-05-09,1,0.0166,0.63,44.03,44.03,0.4
1092,Light Rain,2017-05-20,2,0.0322,0.825,49.91,47.905,5.355
1093,Light Rain,2017-05-24,3,0.018966666666666666,0.7733333333333334,53.19,53.19,4.033333333333334
1094,Light Snow,2013-02-26,1,0.0124,0.41,33.39,26.2,8.58
1095,Light Snow,2013-02-27,2,0.0106,0.625,33.97,32.435,3.145
1096,Light Snow,2013-02-28,1,0.008,0.53,34.64,28.42,7.4
1097,Light Snow,2015-11-21,2,0.012900000000000002,0.56,33.04,26.47,8.465
1098,Light Snow,2015-12-02,2,0.0176,0.7350000000000001,34.005,31.244999999999997,3.27
1099,Light Snow,2015-12-29,2,0.0103,0.72,34.165,28.52,6.395
1100,Mostly Cloudy,2013-01-01,1,0.0,0.0,17.83,11.41,4.22
1101,Mostly Cloudy,2013-01-05,1,0.0,0.0,37.31,32.64,5.89
1102,Mostly Cloudy,2013-01-08,1,0.0,0.0,37.34,33.54,4.77
1103,Mostly Cloudy,2013-01-12,3,0.0,0.0,49.57333333333333,48.31666666666666,7.593333333333334
1104,Mostly Cloudy,2013-01-18,3,0.0,0.0,22.566666666666663,20.653333333333332,3.223333333333333
1105,Mostly Cloudy,2013-01-21,1,0.0,0.0,10.33,-1.54,8.0
1106,Mostly Cloudy,2013-01-24,4,0.0,0.0,10.065,2.8625,4.0125
